order_id,order_date,customer_id,product,category,region,city,quantity,revenue,discount
ORD11102,2024-01-31,CUS0107,Cotton Kurta,Apparel,North,Delhi,3,21642.0,0.0
ORD11103,2024-01-30,CUS0028,Office Chair,Home,North,Delhi,2,4107.8,0.05
ORD11104,2024-01-22,GST1110,Office Chair,Home,West,Mumbai,1,3780.0,0.0
ORD11105,2024-01-12,CUS0617,Yoga Mat,Accessories,South,Visakhapatnam,6,26533.5,0.05
ORD11106,2024-01-17,CUS0592,Notebook Set,Accessories,East,Kolkata,7,52353.0,0.1
ORD11107,2024-01-24,CUS0640,Denim Jacket,Apparel,East,Kolkata,1,578.0,0.15
ORD11108,2024-01-01,CUS0643,Coffee Beans,Grocery,North,Delhi,6,25410.0,0.0
ORD11109,2024-01-29,CUS0482,Coffee Beans,Grocery,North,Delhi,2,3982.4,0.05
ORD11110,2024-01-27,CUS0416,Stainless Bottle,Home,West,Pune,1,2035.0,0.0
ORD11111,2024-01-31,CUS0686,Office Chair,Home,North,Delhi,3,18690.3,0.05
ORD11112,2024-01-03,CUS0279,Denim Jacket,Apparel,South,Hyderabad,4,7980.0,0.0
ORD11113,2024-01-30,GST1111,Denim Jacket,Apparel,West,Mumbai,6,38851.2,0.05
ORD11114,2024-01-20,CUS0602,Cotton Kurta,Apparel,North,Delhi,5,42250.0,0.0
ORD11115,2024-01-18,CUS0221,Stainless Bottle,Home,South,Vijayawada,2,11350.9,0.15
ORD11116,2024-01-06,CUS0784,Desk Lamp,Home,South,Vijayawada,5,7369.5,0.15
ORD11117,2024-01-16,CUS0332,Denim Jacket,Apparel,South,Bengaluru,7,10570.0,0.0
ORD11118,2024-01-12,CUS0682,Silk Saree,Apparel,South,Vijayawada,5,17604.0,0.1
ORD11119,2024-01-31,CUS0034,Cotton Kurta,Apparel,South,Chennai,2,9680.0,0.0
ORD11120,2024-01-11,CUS0528,Stainless Bottle,Home,South,Vijayawada,1,6023.7,0.1
ORD11121,2024-01-07,CUS0359,Yoga Mat,Accessories,South,Hyderabad,4,15180.0,0.0
ORD11122,2024-01-30,CUS0371,Stainless Bottle,Home,South,Bengaluru,4,6844.0,0.0
ORD11123,2024-01-06,GST1112,Silk Saree,Apparel,South,Bengaluru,3,24025.5,0.05
ORD11124,2024-01-29,CUS0777,Cotton Kurta,Apparel,South,Bengaluru,1,7335.9,0.05
ORD11125,2024-01-30,CUS0315,Silk Saree,Apparel,South,Visakhapatnam,1,5396.0,0.05
ORD11126,2024-01-10,CUS0681,Leather Wallet,Accessories,West,Pune,4,22864.6,0.05
ORD11127,2024-01-22,CUS0341,Yoga Mat,Accessories,West,Mumbai,7,55797.0,0.0
ORD11128,2024-01-25,CUS0039,Wireless Earbuds,Electronics,South,Visakhapatnam,5,21100.0,0.0
ORD11129,2024-01-17,CUS0704,Cotton Kurta,Apparel,South,Vijayawada,4,5829.2,0.05
ORD11130,2024-01-22,CUS0149,Wireless Earbuds,Electronics,North,Delhi,7,35165.2,0.05
ORD11131,2024-01-05,CUS0217,Leather Wallet,Accessories,South,Hyderabad,5,20120.0,0.0
ORD11132,2024-01-16,CUS0689,Silk Saree,Apparel,South,Chennai,6,41202.0,0.0
ORD11133,2024-01-16,CUS0715,Leather Wallet,Accessories,East,Kolkata,5,31530.5,0.05
ORD11134,2024-01-18,CUS0734,Desk Lamp,Home,West,Pune,6,23894.4,0.05
ORD11135,2024-01-30,CUS0341,Silk Saree,Apparel,West,Mumbai,4,12052.8,0.1
ORD11136,2024-01-26,CUS0606,Coffee Beans,Grocery,South,Chennai,5,18945.0,0.0
ORD11137,2024-01-19,GST1113,Office Chair,Home,South,Bengaluru,5,26144.0,0.05
ORD11138,2024-01-13,CUS0593,Yoga Mat,Accessories,South,Visakhapatnam,6,31583.7,0.05
ORD11139,2024-01-13,CUS0403,Silk Saree,Apparel,South,Visakhapatnam,7,31640.0,0.0
ORD11140,2024-01-01,CUS0042,Smartwatch,Electronics,West,Pune,3,14052.0,0.0
ORD11141,2024-01-18,CUS0335,Stainless Bottle,Home,South,Chennai,5,42170.0,0.0
ORD11142,2024-01-08,CUS0375,Stainless Bottle,Home,North,Delhi,1,2175.3,0.1
ORD11143,2024-01-28,CUS0206,Cotton Kurta,Apparel,South,Visakhapatnam,4,7068.0,0.0
ORD11144,2024-01-24,CUS0300,Stainless Bottle,Home,South,Hyderabad,7,45638.95,0.05
ORD11145,2024-01-29,CUS0403,Coffee Beans,Grocery,South,Visakhapatnam,5,37871.75,0.05
ORD11146,2024-01-31,CUS0040,Leather Wallet,Accessories,West,Mumbai,2,10620.0,0.0
ORD11147,2024-01-13,CUS0122,Denim Jacket,Apparel,West,Pune,5,16299.0,0.1
ORD11148,2024-01-14,CUS0614,Notebook Set,Accessories,South,Bengaluru,3,9091.5,0.05
ORD11149,2024-01-19,CUS0282,Yoga Mat,Accessories,South,Chennai,4,16656.0,0.0
ORD11150,2024-01-14,CUS0487,Cotton Kurta,Apparel,South,Bengaluru,2,1398.6,0.1
ORD11151,2024-01-09,CUS0453,Silk Saree,Apparel,South,Chennai,5,22125.5,0.05
ORD11152,2024-01-22,CUS0441,Coffee Beans,Grocery,East,Kolkata,2,5094.0,0.0
ORD11153,2024-01-14,CUS0331,Denim Jacket,Apparel,South,Chennai,4,9043.2,0.1
ORD11154,2024-01-30,CUS0387,Silk Saree,Apparel,South,Hyderabad,7,32691.4,0.05
ORD11155,2024-01-07,CUS0660,Desk Lamp,Home,South,Visakhapatnam,6,49218.0,0.0
ORD11156,2024-01-14,CUS0773,Office Chair,Home,South,Hyderabad,3,4864.8,0.2
ORD11157,2024-01-17,CUS0206,Office Chair,Home,South,Visakhapatnam,7,51723.7,0.05
ORD11158,2024-01-29,CUS0536,Stainless Bottle,Home,South,Vijayawada,1,4353.85,0.05
ORD11159,2024-01-18,CUS0776,Coffee Beans,Grocery,East,Kolkata,7,57953.0,0.0
ORD11160,2024-01-03,CUS0007,Leather Wallet,Accessories,South,Hyderabad,3,10395.0,0.0
ORD11161,2024-01-11,GST1116,Cotton Kurta,Apparel,South,Visakhapatnam,6,50844.0,0.0
ORD11162,2024-01-28,CUS0398,Silk Saree,Apparel,South,Vijayawada,7,38091.2,0.05
ORD11163,2024-01-09,CUS0775,Cotton Kurta,Apparel,North,Delhi,5,27588.0,0.05
ORD11164,2024-01-11,CUS0463,Smartwatch,Electronics,West,Pune,5,22230.0,0.1
ORD11165,2024-01-05,CUS0671,Smartwatch,Electronics,East,Kolkata,6,24186.0,0.0
ORD11166,2024-01-23,CUS0133,Coffee Beans,Grocery,South,Hyderabad,2,8332.2,0.1
ORD11167,2024-01-05,CUS0114,Smartwatch,Electronics,South,Chennai,2,13109.4,0.1
ORD11168,2024-01-12,CUS0742,Cotton Kurta,Apparel,West,Pune,3,18378.9,0.1
ORD11169,2024-01-23,CUS0422,Notebook Set,Accessories,West,Pune,4,1958.4,0.1
ORD11170,2024-01-28,CUS0447,Wireless Earbuds,Electronics,South,Visakhapatnam,6,30656.1,0.15
ORD11171,2024-01-07,CUS0136,Notebook Set,Accessories,South,Visakhapatnam,2,14300.0,0.0
ORD11172,2024-01-11,CUS0182,Leather Wallet,Accessories,South,Vijayawada,4,24373.2,0.05
ORD11173,2024-01-04,CUS0655,Notebook Set,Accessories,South,Chennai,1,3521.6,0.2
ORD11174,2024-01-14,CUS0243,Leather Wallet,Accessories,South,Hyderabad,1,2929.8,0.05
ORD11175,2024-01-31,CUS0468,Silk Saree,Apparel,West,Mumbai,7,40852.0,0.0
ORD11176,2024-01-10,GST1117,Stainless Bottle,Home,South,Visakhapatnam,6,27638.4,0.2
ORD11177,2024-01-09,CUS0211,Smartwatch,Electronics,South,Visakhapatnam,7,23786.0,0.0
ORD11178,2024-01-13,GST1117,Stainless Bottle,Home,West,Mumbai,3,10983.0,0.0
ORD11179,2024-01-28,CUS0744,Yoga Mat,Accessories,South,Visakhapatnam,4,13416.0,0.0
ORD11180,2024-01-17,CUS0753,Office Chair,Home,South,Hyderabad,5,3401.0,0.05
ORD11181,2024-01-19,CUS0093,Wireless Earbuds,Electronics,North,Delhi,2,1216.0,0.0
ORD11182,2024-01-25,CUS0283,Notebook Set,Accessories,West,Pune,6,5853.9,0.05
ORD11183,2024-01-23,CUS0452,Stainless Bottle,Home,East,Kolkata,5,16162.75,0.15
ORD11184,2024-01-19,CUS0307,Notebook Set,Accessories,South,Visakhapatnam,3,12850.65,0.05
ORD11185,2024-01-18,GST1118,Denim Jacket,Apparel,South,Bengaluru,4,13976.4,0.05
ORD11186,2024-01-17,CUS0209,Notebook Set,Accessories,South,Visakhapatnam,3,20741.7,0.15
ORD11187,2024-01-06,CUS0048,Wireless Earbuds,Electronics,East,Kolkata,6,11782.8,0.1
ORD11188,2024-01-13,CUS0270,Desk Lamp,Home,West,Mumbai,7,24864.0,0.0
ORD11189,2024-01-27,CUS0479,Notebook Set,Accessories,West,Mumbai,7,16555.0,0.0
ORD11190,2024-01-02,CUS0145,Smartwatch,Electronics,East,Kolkata,6,15914.4,0.05
ORD11191,2024-01-26,CUS0653,Wireless Earbuds,Electronics,South,Vijayawada,3,13797.0,0.1
ORD11192,2024-01-18,CUS0010,Notebook Set,Accessories,South,Hyderabad,6,16387.5,0.05
ORD11193,2024-01-11,CUS0055,Coffee Beans,Grocery,South,Chennai,2,5878.0,0.0
ORD11194,2024-01-04,CUS0408,Wireless Earbuds,Electronics,South,Vijayawada,7,36647.1,0.1
ORD11195,2024-01-24,CUS0410,Wireless Earbuds,Electronics,South,Hyderabad,2,13520.4,0.05
ORD11196,2024-01-01,CUS0236,Denim Jacket,Apparel,West,Pune,3,5933.7,0.05
ORD11197,2024-01-17,CUS0207,Cotton Kurta,Apparel,West,Pune,1,1068.45,0.15
ORD11198,2024-01-06,CUS0056,Office Chair,Home,South,Hyderabad,1,2070.9,0.1
ORD11199,2024-01-29,CUS0531,Wireless Earbuds,Electronics,West,Mumbai,3,14412.45,0.05
ORD11200,2024-01-06,CUS0304,Notebook Set,Accessories,East,Kolkata,4,31049.8,0.05
ORD11201,2024-01-25,CUS0095,Denim Jacket,Apparel,East,Kolkata,1,1571.3,0.05
ORD11202,2024-01-18,CUS0320,Stainless Bottle,Home,West,Pune,6,3978.6,0.05
ORD11203,2024-01-02,CUS0750,Office Chair,Home,South,Vijayawada,1,4422.25,0.05
ORD11204,2024-01-23,CUS0209,Stainless Bottle,Home,South,Visakhapatnam,7,53083.8,0.1
ORD11205,2024-01-28,CUS0716,Silk Saree,Apparel,North,Delhi,2,9220.7,0.05
ORD11206,2024-01-07,CUS0207,Desk Lamp,Home,West,Pune,3,22469.4,0.05
ORD11207,2024-01-31,CUS0149,Stainless Bottle,Home,North,Delhi,2,11168.0,0.0
ORD11208,2024-01-25,CUS0209,Smartwatch,Electronics,South,Visakhapatnam,6,3277.8,0.1
ORD11209,2024-01-24,CUS0259,Notebook Set,Accessories,South,Vijayawada,6,21848.1,0.05
ORD11210,2024-01-11,CUS0097,Office Chair,Home,South,Visakhapatnam,1,6625.0,0.0
ORD11211,2024-01-04,CUS0471,Smartwatch,Electronics,West,Pune,1,4502.0,0.0
ORD11212,2024-01-14,CUS0267,Cotton Kurta,Apparel,South,Chennai,5,9685.0,0.0
ORD11213,2024-01-26,CUS0575,Denim Jacket,Apparel,South,Hyderabad,7,10214.4,0.2
ORD11214,2024-01-19,CUS0393,Desk Lamp,Home,South,Bengaluru,1,4893.45,0.15
ORD11215,2024-01-21,CUS0355,Smartwatch,Electronics,East,Kolkata,2,7833.7,0.05
ORD11216,2024-01-25,CUS0377,Notebook Set,Accessories,West,Pune,4,20116.0,0.0
ORD11217,2024-01-11,CUS0126,Leather Wallet,Accessories,West,Mumbai,1,3051.0,0.1
ORD11218,2024-01-02,CUS0571,Silk Saree,Apparel,East,Kolkata,3,8872.05,0.05
ORD11219,2024-01-28,CUS0084,Stainless Bottle,Home,North,Delhi,1,4622.4,0.2
ORD11220,2024-01-20,CUS0578,Desk Lamp,Home,South,Chennai,4,1652.0,0.0
ORD11221,2024-01-18,CUS0800,Silk Saree,Apparel,South,Bengaluru,6,23358.0,0.0
ORD11222,2024-01-18,CUS0612,Stainless Bottle,Home,South,Chennai,3,9607.35,0.05
ORD11223,2024-01-27,CUS0365,Office Chair,Home,South,Vijayawada,2,13402.0,0.0
ORD11224,2024-01-24,CUS0252,Silk Saree,Apparel,South,Chennai,3,17915.1,0.05
ORD11225,2024-01-21,CUS0699,Desk Lamp,Home,South,Hyderabad,4,13755.6,0.1
ORD11226,2024-01-25,CUS0206,Yoga Mat,Accessories,South,Visakhapatnam,2,4982.0,0.0
ORD11227,2024-01-09,CUS0386,Wireless Earbuds,Electronics,South,Vijayawada,1,2271.0,0.0
ORD11228,2024-01-23,CUS0617,Smartwatch,Electronics,South,Visakhapatnam,2,3934.9,0.05
ORD11229,2024-01-31,CUS0738,Silk Saree,Apparel,South,Bengaluru,7,16254.0,0.1
ORD11230,2024-01-08,CUS0737,Denim Jacket,Apparel,West,Pune,6,37323.6,0.05
ORD11231,2024-01-18,CUS0071,Coffee Beans,Grocery,North,Delhi,1,719.0,0.0
ORD11232,2024-01-22,CUS0719,Stainless Bottle,Home,South,Visakhapatnam,3,1601.7,0.05
ORD11233,2024-01-17,GST1123,Denim Jacket,Apparel,South,Vijayawada,3,13537.5,0.05
ORD11234,2024-01-31,CUS0468,Desk Lamp,Home,West,Mumbai,2,3907.8,0.1
ORD11235,2024-01-13,CUS0744,Denim Jacket,Apparel,South,Visakhapatnam,6,40589.7,0.05
ORD11236,2024-01-07,CUS0524,Desk Lamp,Home,North,Delhi,7,45360.0,0.0
ORD11237,2024-01-05,CUS0758,Silk Saree,Apparel,South,Bengaluru,2,11912.4,0.1
ORD11238,2024-01-27,CUS0276,Stainless Bottle,Home,South,Chennai,1,3870.3,0.05
ORD11239,2024-01-22,CUS0252,Office Chair,Home,South,Chennai,2,7834.0,0.0
ORD11240,2024-01-18,GST1124,Stainless Bottle,Home,South,Hyderabad,5,18135.5,0.05
ORD11241,2024-01-14,CUS0285,Desk Lamp,Home,South,Bengaluru,6,9934.8,0.15
ORD11242,2024-01-13,CUS0547,Wireless Earbuds,Electronics,South,Bengaluru,3,13427.1,0.1
ORD11243,2024-01-29,CUS0362,Denim Jacket,Apparel,East,Kolkata,2,14774.0,0.0
ORD11244,2024-01-22,CUS0590,Denim Jacket,Apparel,North,Delhi,2,4393.8,0.1
ORD11245,2024-01-30,CUS0333,Desk Lamp,Home,South,Visakhapatnam,1,812.0,0.0
ORD11246,2024-01-25,CUS0247,Desk Lamp,Home,West,Pune,1,4704.4,0.05
ORD11247,2024-01-24,CUS0153,Yoga Mat,Accessories,East,Kolkata,3,10268.55,0.05
ORD11248,2024-01-18,CUS0441,Cotton Kurta,Apparel,East,Kolkata,5,34245.0,0.0
ORD11249,2024-01-08,CUS0719,Wireless Earbuds,Electronics,South,Visakhapatnam,1,7331.0,0.0
ORD11250,2024-01-21,CUS0688,Notebook Set,Accessories,West,Mumbai,2,13764.9,0.15
ORD11251,2024-01-23,CUS0203,Notebook Set,Accessories,South,Chennai,7,24878.0,0.0
ORD11252,2024-01-17,CUS0383,Coffee Beans,Grocery,East,Kolkata,7,48503.7,0.1
ORD11253,2024-01-01,CUS0565,Wireless Earbuds,Electronics,East,Kolkata,5,6222.5,0.05
ORD11254,2024-01-30,GST1125,Silk Saree,Apparel,North,Delhi,4,12870.6,0.05
ORD11255,2024-01-26,CUS0054,Denim Jacket,Apparel,South,Chennai,5,12585.0,0.0
ORD11256,2024-01-11,CUS0473,Silk Saree,Apparel,South,Bengaluru,3,23619.0,0.0
ORD11257,2024-01-16,CUS0032,Coffee Beans,Grocery,South,Visakhapatnam,2,10480.0,0.0
ORD11258,2024-01-04,CUS0094,Notebook Set,Accessories,South,Bengaluru,3,9493.35,0.05
ORD11259,2024-01-30,CUS0523,Leather Wallet,Accessories,South,Vijayawada,5,6356.0,0.2
ORD11260,2024-01-08,CUS0083,Yoga Mat,Accessories,South,Vijayawada,5,28606.75,0.15
ORD11261,2024-01-12,CUS0272,Smartwatch,Electronics,South,Hyderabad,5,28435.0,0.0
ORD11262,2024-01-14,CUS0471,Desk Lamp,Home,West,Pune,5,36505.0,0.0
ORD11263,2024-01-09,CUS0525,Notebook Set,Accessories,South,Visakhapatnam,1,3921.0,0.0
ORD11264,2024-01-20,CUS0357,Leather Wallet,Accessories,South,Vijayawada,5,6284.0,0.2
ORD11265,2024-01-31,CUS0076,Office Chair,Home,South,Chennai,7,21525.0,0.0
ORD11266,2024-01-27,CUS0640,Notebook Set,Accessories,East,Kolkata,5,27015.0,0.0
ORD11267,2024-01-17,CUS0760,Smartwatch,Electronics,West,Pune,5,10986.75,0.05
ORD11268,2024-01-05,CUS0711,Smartwatch,Electronics,West,Pune,2,1759.4,0.05
ORD11269,2024-01-27,CUS0599,Notebook Set,Accessories,West,Mumbai,6,42360.0,0.0
ORD11270,2024-01-08,CUS0322,Smartwatch,Electronics,South,Hyderabad,4,17757.4,0.05
ORD11271,2024-01-29,CUS0702,Leather Wallet,Accessories,West,Mumbai,2,7164.0,0.0
ORD11272,2024-01-13,CUS0391,Desk Lamp,Home,West,Pune,4,19420.0,0.0
ORD11273,2024-01-17,CUS0110,Wireless Earbuds,Electronics,West,Pune,1,6368.0,0.0
ORD11274,2024-01-14,GST1127,Denim Jacket,Apparel,South,Bengaluru,7,2520.0,0.0
ORD11275,2024-01-15,CUS0257,Stainless Bottle,Home,West,Pune,5,15752.0,0.2
ORD11276,2024-01-06,GST1127,Desk Lamp,Home,West,Mumbai,3,6902.7,0.05
ORD11277,2024-01-18,CUS0295,Smartwatch,Electronics,South,Chennai,6,5929.2,0.1
ORD11278,2024-01-13,CUS0696,Yoga Mat,Accessories,South,Visakhapatnam,1,643.0,0.0
ORD11279,2024-01-27,CUS0430,Cotton Kurta,Apparel,West,Pune,3,10638.0,0.1
ORD11280,2024-01-15,CUS0374,Silk Saree,Apparel,South,Bengaluru,5,19132.0,0.2
ORD11281,2024-01-30,CUS0238,Coffee Beans,Grocery,South,Bengaluru,1,4487.0,0.0
ORD11282,2024-01-10,CUS0669,Stainless Bottle,Home,East,Kolkata,5,26924.0,0.2
ORD11283,2024-01-11,CUS0049,Office Chair,Home,West,Pune,6,23261.7,0.05
ORD11284,2024-01-02,CUS0376,Cotton Kurta,Apparel,South,Hyderabad,5,23206.5,0.1
ORD11285,2024-01-23,GST1128,Stainless Bottle,Home,East,Kolkata,2,14004.0,0.0
ORD11286,2024-01-03,CUS0435,Desk Lamp,Home,South,Bengaluru,6,32524.2,0.05
ORD11287,2024-01-09,CUS0204,Stainless Bottle,Home,West,Pune,3,22153.05,0.05
ORD11288,2024-01-29,CUS0532,Cotton Kurta,Apparel,South,Vijayawada,6,10348.8,0.2
ORD11289,2024-01-19,CUS0309,Office Chair,Home,South,Visakhapatnam,5,28738.5,0.15
ORD11290,2024-01-18,CUS0151,Office Chair,Home,North,Delhi,1,6028.0,0.0
ORD11291,2024-01-25,CUS0158,Wireless Earbuds,Electronics,West,Mumbai,1,4334.15,0.15
ORD11292,2024-01-24,CUS0558,Cotton Kurta,Apparel,North,Delhi,1,323.0,0.15
ORD11293,2024-01-28,CUS0210,Coffee Beans,Grocery,North,Delhi,1,4523.9,0.05
ORD11294,2024-01-21,CUS0246,Yoga Mat,Accessories,South,Hyderabad,3,22038.0,0.0
ORD11295,2024-01-14,GST1129,Stainless Bottle,Home,South,Vijayawada,1,5603.0,0.0
ORD11296,2024-01-05,CUS0264,Leather Wallet,Accessories,East,Kolkata,7,2737.0,0.0
ORD11297,2024-01-12,CUS0311,Yoga Mat,Accessories,West,Mumbai,7,18865.0,0.0
ORD11298,2024-01-22,CUS0196,Silk Saree,Apparel,South,Hyderabad,2,7984.0,0.2
ORD11299,2024-01-08,CUS0277,Desk Lamp,Home,South,Chennai,3,20898.0,0.0
ORD11300,2024-01-21,CUS0555,Notebook Set,Accessories,East,Kolkata,6,22663.2,0.05
ORD11301,2024-01-05,CUS0428,Wireless Earbuds,Electronics,North,Delhi,5,34831.75,0.05
ORD11302,2024-01-02,CUS0799,Coffee Beans,Grocery,South,Visakhapatnam,5,32471.0,0.05
ORD11303,2024-01-12,CUS0618,Cotton Kurta,Apparel,South,Visakhapatnam,7,17689.0,0.0
ORD11304,2024-01-08,CUS0014,Wireless Earbuds,Electronics,West,Pune,5,9205.5,0.05
ORD11305,2024-01-28,CUS0304,Smartwatch,Electronics,East,Kolkata,5,36608.25,0.05
ORD11306,2024-01-12,CUS0232,Stainless Bottle,Home,North,Delhi,4,19577.6,0.05
ORD11307,2024-01-13,CUS0471,Denim Jacket,Apparel,West,Pune,4,29068.0,0.0
ORD11308,2024-01-13,CUS0213,Denim Jacket,Apparel,North,Delhi,3,21235.5,0.1
ORD11309,2024-01-10,CUS0773,Stainless Bottle,Home,South,Hyderabad,4,15236.0,0.0
ORD11310,2024-01-29,CUS0240,Wireless Earbuds,Electronics,West,Mumbai,7,4801.3,0.05
ORD11311,2024-01-23,CUS0418,Notebook Set,Accessories,South,Vijayawada,3,23274.0,0.0
ORD11312,2024-01-05,CUS0099,Notebook Set,Accessories,West,Mumbai,1,5106.0,0.0
ORD11313,2024-01-07,GST1131,Wireless Earbuds,Electronics,East,Kolkata,5,5989.5,0.1
ORD11314,2024-01-03,CUS0730,Office Chair,Home,West,Mumbai,6,28002.0,0.0
ORD11315,2024-01-08,CUS0635,Wireless Earbuds,Electronics,South,Vijayawada,7,3439.1,0.15
ORD11316,2024-01-21,CUS0282,Smartwatch,Electronics,South,Chennai,4,9217.4,0.15
ORD11317,2024-01-30,CUS0047,Yoga Mat,Accessories,South,Chennai,6,19110.0,0.0
ORD11318,2024-01-15,CUS0569,Wireless Earbuds,Electronics,West,Mumbai,2,8104.0,0.0
ORD11319,2024-01-03,CUS0344,Silk Saree,Apparel,South,Chennai,3,14874.0,0.0
ORD11320,2024-01-02,CUS0793,Wireless Earbuds,Electronics,West,Pune,3,18337.05,0.15
ORD11321,2024-01-13,CUS0559,Coffee Beans,Grocery,North,Delhi,3,9159.9,0.05
ORD11322,2024-01-09,CUS0431,Wireless Earbuds,Electronics,South,Hyderabad,6,38052.0,0.0
ORD11323,2024-01-18,CUS0790,Smartwatch,Electronics,South,Hyderabad,7,53379.55,0.05
ORD11324,2024-01-04,CUS0641,Stainless Bottle,Home,West,Pune,3,19350.0,0.0
ORD11325,2024-01-08,CUS0367,Silk Saree,Apparel,South,Chennai,1,2303.75,0.05
ORD11326,2024-01-18,CUS0016,Wireless Earbuds,Electronics,North,Delhi,6,33476.1,0.05
ORD11327,2024-01-09,CUS0075,Denim Jacket,Apparel,West,Pune,6,15846.0,0.0
ORD11328,2024-01-12,CUS0355,Coffee Beans,Grocery,East,Kolkata,7,26737.2,0.1
ORD11329,2024-01-07,CUS0450,Coffee Beans,Grocery,South,Visakhapatnam,2,11046.0,0.0
ORD11330,2024-01-02,CUS0025,Leather Wallet,Accessories,North,Delhi,6,15612.3,0.05
ORD11331,2024-01-11,CUS0102,Denim Jacket,Apparel,South,Vijayawada,6,2171.7,0.05
ORD11332,2024-01-11,CUS0564,Stainless Bottle,Home,South,Vijayawada,6,34425.6,0.2
ORD11333,2024-01-28,CUS0602,Stainless Bottle,Home,North,Delhi,6,35790.3,0.05
ORD11334,2024-01-28,CUS0024,Notebook Set,Accessories,East,Kolkata,7,8050.35,0.15
ORD11335,2024-01-14,CUS0407,Silk Saree,Apparel,South,Bengaluru,4,13704.0,0.0
ORD11336,2024-01-09,CUS0065,Yoga Mat,Accessories,South,Bengaluru,1,2109.7,0.15
ORD11337,2024-01-13,CUS0579,Denim Jacket,Apparel,East,Kolkata,2,16636.0,0.0
ORD11338,2024-01-19,CUS0668,Office Chair,Home,North,Delhi,7,50557.5,0.1
ORD11339,2024-01-12,CUS0696,Notebook Set,Accessories,South,Visakhapatnam,6,35910.0,0.0
ORD11340,2024-01-24,CUS0479,Cotton Kurta,Apparel,West,Mumbai,1,3153.6,0.2
ORD11341,2024-01-30,CUS0504,Silk Saree,Apparel,North,Delhi,3,1860.0,0.2
ORD11342,2024-01-13,CUS0742,Leather Wallet,Accessories,West,Pune,2,4724.0,0.0
ORD11343,2024-01-04,CUS0490,Cotton Kurta,Apparel,West,Mumbai,3,3146.4,0.05
ORD11344,2024-01-04,CUS0358,Yoga Mat,Accessories,East,Kolkata,5,32224.0,0.05
ORD11345,2024-01-28,CUS0604,Office Chair,Home,South,Vijayawada,4,4272.0,0.0
ORD11346,2024-01-13,CUS0473,Smartwatch,Electronics,South,Bengaluru,4,22309.8,0.05
ORD11347,2024-01-11,CUS0674,Notebook Set,Accessories,South,Hyderabad,4,30829.4,0.05
ORD11348,2024-01-20,CUS0420,Notebook Set,Accessories,South,Chennai,5,13580.25,0.05
ORD11349,2024-01-30,CUS0696,Wireless Earbuds,Electronics,South,Visakhapatnam,5,29625.0,0.0
ORD11350,2024-01-14,CUS0036,Cotton Kurta,Apparel,South,Hyderabad,1,6386.9,0.15
ORD11351,2024-01-10,CUS0030,Silk Saree,Apparel,South,Bengaluru,1,3834.0,0.0
ORD11352,2024-01-27,CUS0080,Silk Saree,Apparel,West,Pune,3,11422.8,0.05
ORD11353,2024-01-03,CUS0445,Coffee Beans,Grocery,South,Chennai,4,7932.0,0.0
ORD11354,2024-01-27,CUS0568,Stainless Bottle,Home,South,Visakhapatnam,7,26838.0,0.0
ORD11355,2024-01-17,CUS0174,Yoga Mat,Accessories,West,Pune,7,52290.0,0.0
ORD11356,2024-01-01,CUS0125,Denim Jacket,Apparel,North,Delhi,5,28780.0,0.0
ORD11357,2024-01-08,CUS0689,Notebook Set,Accessories,South,Chennai,1,1892.4,0.05
ORD11358,2024-01-22,CUS0601,Yoga Mat,Accessories,West,Mumbai,1,4408.95,0.05
ORD11359,2024-01-24,CUS0519,Leather Wallet,Accessories,South,Chennai,4,23214.2,0.05
ORD11360,2024-01-07,CUS0391,Desk Lamp,Home,West,Pune,5,4655.0,0.05
ORD11361,2024-01-21,CUS0337,Yoga Mat,Accessories,East,Kolkata,5,32855.0,0.0
ORD11362,2024-01-31,CUS0017,Office Chair,Home,South,Chennai,1,1990.0,0.0
ORD11363,2024-01-22,CUS0151,Smartwatch,Electronics,North,Delhi,7,18294.15,0.05
ORD11364,2024-01-22,CUS0718,Stainless Bottle,Home,South,Chennai,4,14223.4,0.05
ORD11365,2024-01-06,CUS0272,Wireless Earbuds,Electronics,South,Hyderabad,5,21208.75,0.05
ORD11366,2024-01-20,CUS0564,Coffee Beans,Grocery,South,Vijayawada,1,7815.0,0.0
ORD11367,2024-01-22,CUS0564,Yoga Mat,Accessories,South,Vijayawada,6,11701.8,0.1
ORD11368,2024-01-04,CUS0248,Yoga Mat,Accessories,South,Bengaluru,4,9740.0,0.0
ORD11369,2024-01-10,CUS0164,Yoga Mat,Accessories,South,Bengaluru,2,6532.2,0.05
ORD11370,2024-01-28,CUS0554,Desk Lamp,Home,South,Visakhapatnam,3,22008.0,0.0
ORD11371,2024-01-31,CUS0075,Coffee Beans,Grocery,West,Pune,3,23412.75,0.05
ORD11372,2024-01-06,CUS0396,Denim Jacket,Apparel,North,Delhi,1,4054.0,0.0
ORD11373,2024-01-23,CUS0711,Office Chair,Home,West,Pune,7,37793.7,0.1
ORD11374,2024-01-16,GST1137,Cotton Kurta,Apparel,West,Pune,6,46950.0,0.0
ORD11375,2024-01-19,CUS0612,Wireless Earbuds,Electronics,South,Chennai,7,48205.85,0.05
ORD11376,2024-01-16,CUS0067,Office Chair,Home,East,Kolkata,3,17706.0,0.0
ORD11377,2024-01-27,CUS0160,Desk Lamp,Home,North,Delhi,4,18069.0,0.05
